"id";"data_hora";"status"
"00E0b1ZUnTBEBBzKzeA1";"2022-03-23 13:01:33";inicializado
"00E0b1ZUnTBEBBzKzeA1";"2022-03-23 13:02:53";pagamento_autorizado
"00E0b1ZUnTBEBBzKzeA1";"2022-03-23 14:07:35";etiqueta_postada
"00E0b1ZUnTBEBBzKzeA1";"2022-03-23 14:07:41";completo
"00E0uKyW5KQx1s73BfmE";"2022-08-08 20:41:45";inicializado
"00e19rC7c72lAHyicplf";"2022-08-11 14:00:27";inicializado
"00e19rC7c72lAHyicplf";"2022-08-11 14:01:16";pagamento_autorizado
"00e19rC7c72lAHyicplf";"2022-08-11 20:54:33";etiqueta_postada
"00e19rC7c72lAHyicplf";"2022-08-11 20:54:36";completo
"00e23Xclia8HFAhBdZy2";"2022-08-04 12:05:46";inicializado
"00e23Xclia8HFAhBdZy2";"2022-08-04 12:07:03";pagamento_autorizado
"00e23Xclia8HFAhBdZy2";"2022-08-04 17:27:25";etiqueta_postada
"00e23Xclia8HFAhBdZy2";"2022-08-04 17:27:28";completo
"00E3w3Rvo5tboMwiTQ7R";"2022-04-11 14:43:02";inicializado
"00E3w3Rvo5tboMwiTQ7R";"2022-04-11 14:44:37";pagamento_autorizado
"00E3w3Rvo5tboMwiTQ7R";"2022-04-11 17:17:31";etiqueta_postada
"00E3w3Rvo5tboMwiTQ7R";"2022-04-11 17:18:06";completo
"00e5vNlGwRPvstzBK1AN";"2022-04-27 20:25:06";inicializado
"00e5vNlGwRPvstzBK1AN";"2022-04-27 20:29:34";pagamento_autorizado
"00e5vNlGwRPvstzBK1AN";"2022-04-27 21:15:33";etiqueta_postada
"00e5vNlGwRPvstzBK1AN";"2022-04-27 21:22:03";completo
"00EETgUbhhKuDH9Bc1qj";"2021-12-29 13:27:01";inicializado
"00Ei3ci4QEE7IMicxRrI";"2022-07-20 17:45:56";inicializado
"00Ei3ci4QEE7IMicxRrI";"2022-07-20 17:47:08";pagamento_autorizado
"00Ei3ci4QEE7IMicxRrI";"2022-07-20 19:10:31";etiqueta_postada
"00Ei3ci4QEE7IMicxRrI";"2022-07-20 19:10:50";completo
"00eibtavXCDS9FRWWRV2";"2022-05-30 17:37:31";inicializado
"00eibtavXCDS9FRWWRV2";"2022-05-30 17:38:44";pagamento_autorizado
"00eibtavXCDS9FRWWRV2";"2022-05-30 22:23:33";etiqueta_postada
"00eibtavXCDS9FRWWRV2";"2022-05-30 22:24:34";completo
"00EKabbTHFAcRzxuia4D";"2022-06-23 20:52:41";inicializado
"00EKabbTHFAcRzxuia4D";"2022-06-23 20:53:33";pagamento_autorizado
"00EKabbTHFAcRzxuia4D";"2022-06-24 15:08:34";etiqueta_postada
"00EKabbTHFAcRzxuia4D";"2022-06-24 15:08:38";completo
"00eKz62eFhEDP5RR12GS";"2021-12-29 13:46:35";inicializado
"00eKz62eFhEDP5RR12GS";"2021-12-29 13:47:55";pagamento_autorizado
"00eKz62eFhEDP5RR12GS";"2021-12-29 17:38:17";etiqueta_postada
"00eKz62eFhEDP5RR12GS";"2021-12-29 17:38:26";completo
"00EmB3FVstfylybILTxy";"2022-01-11 03:10:39";inicializado
"00EmB3FVstfylybILTxy";"2022-01-11 03:18:07";pagamento_autorizado
"00EmB3FVstfylybILTxy";"2022-01-11 20:32:18";etiqueta_postada
"00EmB3FVstfylybILTxy";"2022-01-11 20:32:23";completo
"00Eo7Lf5Qej0Pox2TY1y";"2022-05-31 16:57:42";inicializado
"00Eo7Lf5Qej0Pox2TY1y";"2022-05-31 17:00:53";pagamento_autorizado
"00EOhoeVxh90h6LNOYGp";"2022-06-13 09:24:24";inicializado
"00EOhoeVxh90h6LNOYGp";"2022-06-13 09:25:01";pagamento_autorizado
"00EOhoeVxh90h6LNOYGp";"2022-06-13 16:34:32";etiqueta_postada
"00EOhoeVxh90h6LNOYGp";"2022-06-13 16:34:34";completo
"00epGoHgRmQ23xvRBl0a";"2022-06-06 17:53:27";inicializado
"00epGoHgRmQ23xvRBl0a";"2022-06-06 17:55:21";pagamento_autorizado
"00epGoHgRmQ23xvRBl0a";"2022-06-07 20:46:31";etiqueta_postada
"00epGoHgRmQ23xvRBl0a";"2022-06-07 20:46:56";completo
"00eQWR59GrTca6S43cTZ";"2022-04-20 14:41:56";inicializado
"00eQWR59GrTca6S43cTZ";"2022-04-20 14:43:20";pagamento_autorizado
"00eQWR59GrTca6S43cTZ";"2022-04-20 18:00:50";etiqueta_postada
"00eQWR59GrTca6S43cTZ";"2022-04-20 18:02:32";completo
"00erm8vvKbmljUlWakag";"2021-12-20 15:01:13";inicializado
"00erm8vvKbmljUlWakag";"2021-12-20 15:01:57";pagamento_autorizado
"00erm8vvKbmljUlWakag";"2021-12-20 16:47:21";etiqueta_postada
"00erm8vvKbmljUlWakag";"2021-12-20 16:47:27";completo
"00eTs7Qe31B51zzCSfEc";"2022-07-14 15:12:45";inicializado
"00eyFpjK9y29VVNyk60x";"2022-08-05 11:35:59";inicializado
"00eyFpjK9y29VVNyk60x";"2022-08-05 11:36:42";pagamento_autorizado
"00eyFpjK9y29VVNyk60x";"2022-08-06 13:39:31";etiqueta_postada
"00eyFpjK9y29VVNyk60x";"2022-08-06 13:48:01";completo
"00eZYVh7vWsqPAHLRQf4";"2022-08-23 16:37:54";inicializado
"00eZYVh7vWsqPAHLRQf4";"2022-08-23 16:38:49";pagamento_autorizado
"00eZYVh7vWsqPAHLRQf4";"2022-08-23 19:25:31";etiqueta_postada
"00eZYVh7vWsqPAHLRQf4";"2022-08-23 19:25:49";completo
"00f5BNQQxjgDn5GZknQM";"2022-06-21 19:43:36";inicializado
"00f5BNQQxjgDn5GZknQM";"2022-06-21 19:44:23";pagamento_autorizado
"00f5BNQQxjgDn5GZknQM";"2022-06-21 20:11:32";etiqueta_postada
"00f5BNQQxjgDn5GZknQM";"2022-06-21 20:14:03";completo
"00f6BCELvTcTugTZTJsT";"2022-02-25 01:42:10";inicializado
"00f6BCELvTcTugTZTJsT";"2022-02-25 01:46:34";pagamento_autorizado
"00f6BCELvTcTugTZTJsT";"2022-02-25 17:23:32";etiqueta_postada
"00f6BCELvTcTugTZTJsT";"2022-02-25 17:24:05";completo
"00f9MRgHXKQp1OSf4szR";"2022-06-10 18:05:37";inicializado
"00f9MRgHXKQp1OSf4szR";"2022-06-10 18:06:19";pagamento_autorizado
"00f9MRgHXKQp1OSf4szR";"2022-06-10 19:36:32";etiqueta_postada
"00f9MRgHXKQp1OSf4szR";"2022-06-10 19:37:35";completo
"00FFck4EBdqDu4s9vt6g";"2022-08-26 19:03:55";inicializado
"00Fg2qvKgEKvbmFMEBRJ";"2022-03-08 02:22:06";inicializado
"00FlG0X9NsmTbvaikW00";"2022-06-21 18:06:28";inicializado
"00FLjYg1ARUtHBhDHZPH";"2022-01-28 14:01:23";inicializado
"00FLjYg1ARUtHBhDHZPH";"2022-01-28 14:03:23";pagamento_autorizado
"00FLjYg1ARUtHBhDHZPH";"2022-01-28 15:06:19";etiqueta_postada
"00FLjYg1ARUtHBhDHZPH";"2022-01-28 15:06:22";completo
"00FncVKRHQe3RvKc7PZS";"2022-05-14 13:30:10";inicializado
"00FncVKRHQe3RvKc7PZS";"2022-05-14 13:31:22";pagamento_autorizado
"00FncVKRHQe3RvKc7PZS";"2022-05-14 18:12:40";etiqueta_postada
"00FncVKRHQe3RvKc7PZS";"2022-05-14 18:26:34";completo
"00FnpquI6OGukSNmZHj8";"2022-06-07 13:28:13";inicializado
"00FnpquI6OGukSNmZHj8";"2022-06-07 13:32:33";pagamento_autorizado
"00FnpquI6OGukSNmZHj8";"2022-06-07 18:41:31";etiqueta_postada
"00FnpquI6OGukSNmZHj8";"2022-06-07 18:41:35";completo
"00fqeDJh0GAY6AXpgZAw";"2022-05-10 15:04:33";inicializado
"00fqeDJh0GAY6AXpgZAw";"2022-05-10 15:06:16";pagamento_autorizado
"00fqeDJh0GAY6AXpgZAw";"2022-05-10 19:22:34";etiqueta_postada
"00fqeDJh0GAY6AXpgZAw";"2022-05-11 01:44:22";completo
"00FSQpBAlu1PTLit9ClV";"2022-06-13 18:36:17";inicializado
"00FSQpBAlu1PTLit9ClV";"2022-06-13 18:43:31";pagamento_autorizado
"00FSQpBAlu1PTLit9ClV";"2022-06-13 19:52:35";etiqueta_postada
"00FSQpBAlu1PTLit9ClV";"2022-06-13 19:52:51";completo
"00fX0CkipCsUUAbfi1pK";"2022-06-08 17:53:28";inicializado
"00fX0CkipCsUUAbfi1pK";"2022-06-08 17:56:14";pagamento_autorizado
"00fX0CkipCsUUAbfi1pK";"2022-06-08 19:10:29";etiqueta_postada
"00fX0CkipCsUUAbfi1pK";"2022-06-08 19:10:52";completo
"00FxM9M9a8Evs9M3xxy5";"2022-08-04 18:14:47";inicializado
"00FxM9M9a8Evs9M3xxy5";"2022-08-04 18:15:36";pagamento_autorizado
"00FxM9M9a8Evs9M3xxy5";"2022-08-04 19:30:33";etiqueta_postada
"00FxM9M9a8Evs9M3xxy5";"2022-08-04 19:30:47";completo
"00FY7utpCxLMdh1aP0XS";"2022-07-19 01:03:51";inicializado
"00FY7utpCxLMdh1aP0XS";"2022-07-19 01:10:49";pagamento_autorizado
"00FY7utpCxLMdh1aP0XS";"2022-07-19 11:27:25";etiqueta_postada
"00FY7utpCxLMdh1aP0XS";"2022-07-19 11:27:27";completo
"00fZzr2WJsTrsIpjSZYH";"2022-03-24 16:48:22";inicializado
"00fZzr2WJsTrsIpjSZYH";"2022-03-24 16:50:12";pagamento_autorizado
"00fZzr2WJsTrsIpjSZYH";"2022-03-24 19:37:33";etiqueta_postada
"00fZzr2WJsTrsIpjSZYH";"2022-03-24 19:37:55";completo
"00g94zliAXROIP0T1NvU";"2022-02-12 10:43:26";inicializado
"00GFBiap1pXe9TySO60r";"2022-06-01 13:53:54";inicializado
"00GFBiap1pXe9TySO60r";"2022-06-01 13:57:49";pagamento_autorizado
"00GFBiap1pXe9TySO60r";"2022-06-01 15:48:54";etiqueta_postada
"00GFBiap1pXe9TySO60r";"2022-06-01 15:49:59";completo
"00gggfr8egPcnmXTcWlP";"2021-12-20 00:29:03";inicializado
"00gggfr8egPcnmXTcWlP";"2021-12-20 00:32:02";pagamento_autorizado
"00gggfr8egPcnmXTcWlP";"2021-12-20 12:34:20";etiqueta_postada
"00gggfr8egPcnmXTcWlP";"2021-12-20 12:34:28";completo
"00gI92B1fsoU9vj0l0ny";"2022-02-09 15:56:36";inicializado
"00gLuZgwBfacZ1nv9tna";"2022-08-11 17:30:10";inicializado
"00gLuZgwBfacZ1nv9tna";"2022-08-11 17:31:39";pagamento_autorizado
"00gLuZgwBfacZ1nv9tna";"2022-08-11 17:44:30";etiqueta_postada
"00gLuZgwBfacZ1nv9tna";"2022-08-11 17:44:34";completo
"00gNAxkxvUUA5khL2t3R";"2022-08-02 11:47:23";inicializado
"00gNAxkxvUUA5khL2t3R";"2022-08-02 11:48:24";pagamento_autorizado
"00gNAxkxvUUA5khL2t3R";"2022-08-03 18:42:31";etiqueta_postada
"00gNAxkxvUUA5khL2t3R";"2022-08-03 18:42:35";completo
"00GOpP9MXtvSMoS3zILw";"2022-02-18 10:54:45";inicializado
"00GOpP9MXtvSMoS3zILw";"2022-02-18 10:57:11";pagamento_autorizado
"00GOpP9MXtvSMoS3zILw";"2022-02-21 21:54:24";etiqueta_postada
"00GOpP9MXtvSMoS3zILw";"2022-02-21 21:54:29";completo
"00gqssPUbSLsThW3KinT";"2022-05-19 17:53:25";inicializado
"00gqssPUbSLsThW3KinT";"2022-05-19 17:58:42";pagamento_autorizado
"00gqssPUbSLsThW3KinT";"2022-05-19 19:42:32";etiqueta_postada
"00gqssPUbSLsThW3KinT";"2022-05-19 19:43:41";completo
"00gS8Z2xKNzNl2aSyx4K";"2022-06-22 02:20:11";inicializado
"00gS8Z2xKNzNl2aSyx4K";"2022-06-22 02:22:33";pagamento_autorizado
"00gS8Z2xKNzNl2aSyx4K";"2022-06-27 16:46:32";etiqueta_postada
"00gS8Z2xKNzNl2aSyx4K";"2022-06-27 16:46:34";completo
"00GvHLiEaujJZm6jzJEn";"2022-05-18 18:32:41";inicializado
"00GvHLiEaujJZm6jzJEn";"2022-05-18 18:34:08";pagamento_autorizado
"00GvHLiEaujJZm6jzJEn";"2022-05-18 21:27:33";etiqueta_postada
"00GvHLiEaujJZm6jzJEn";"2022-05-18 21:27:56";completo
"00H5YW2MVx5iM6MsGaic";"2022-06-30 18:31:34";inicializado
"00H5YW2MVx5iM6MsGaic";"2022-06-30 18:32:46";pagamento_autorizado
"00H5YW2MVx5iM6MsGaic";"2022-06-30 20:37:33";etiqueta_postada
"00H5YW2MVx5iM6MsGaic";"2022-06-30 20:37:42";completo
"00h7zDvGYDqaZNvWB6NU";"2022-05-27 01:09:47";inicializado
"00hCG7NgmSwjikpUNIB9";"2022-04-13 12:01:50";inicializado
"00hCG7NgmSwjikpUNIB9";"2022-04-13 12:08:36";pagamento_autorizado
"00hCG7NgmSwjikpUNIB9";"2022-04-13 14:11:37";etiqueta_postada
"00hCG7NgmSwjikpUNIB9";"2022-04-13 14:11:46";completo
"00Hjxxsl4Fnc5RJ4N4Qz";"2022-04-10 14:24:17";inicializado
"00Hjxxsl4Fnc5RJ4N4Qz";"2022-04-10 14:25:37";pagamento_autorizado
"00Hjxxsl4Fnc5RJ4N4Qz";"2022-04-11 18:29:31";etiqueta_postada
"00Hjxxsl4Fnc5RJ4N4Qz";"2022-04-11 18:29:42";completo
"00HLcZCUNFFr5YJsDieq";"2022-08-25 17:13:13";inicializado
"00HLcZCUNFFr5YJsDieq";"2022-08-25 17:14:07";pagamento_autorizado
"00HLcZCUNFFr5YJsDieq";"2022-08-25 17:49:33";etiqueta_postada
"00HLcZCUNFFr5YJsDieq";"2022-08-25 17:49:52";completo
"00hmrjVUrkMZBs2shHX9";"2022-05-26 14:52:25";inicializado
"00hmrjVUrkMZBs2shHX9";"2022-05-26 14:53:16";pagamento_autorizado
"00hmrjVUrkMZBs2shHX9";"2022-05-26 17:43:49";etiqueta_postada
"00hmrjVUrkMZBs2shHX9";"2022-05-26 17:44:12";completo
"00hnuACdA1gG2ATTifXG";"2022-06-28 18:09:06";inicializado
"00hnuACdA1gG2ATTifXG";"2022-06-28 18:14:05";pagamento_autorizado
"00hnuACdA1gG2ATTifXG";"2022-06-28 19:57:31";etiqueta_postada
"00hnuACdA1gG2ATTifXG";"2022-06-28 19:57:48";completo
"00hq1yq7QEXHOMpjlr15";"2022-08-22 22:11:22";inicializado
"00HsKR41K7hzrGWu0O5h";"2022-08-05 23:05:40";inicializado
"00HsKR41K7hzrGWu0O5h";"2022-08-05 23:41:37";pagamento_autorizado
"00HsKR41K7hzrGWu0O5h";"2022-08-08 19:08:32";etiqueta_postada
"00HsKR41K7hzrGWu0O5h";"2022-08-08 19:08:58";completo
"00hYRpcHI5pzfricHCv5";"2022-03-23 16:39:10";inicializado
"00HyzcU67VrEuaRBZNdl";"2022-05-02 15:45:35";inicializado
"00HyzcU67VrEuaRBZNdl";"2022-05-02 15:47:54";pagamento_autorizado
"00HyzcU67VrEuaRBZNdl";"2022-05-02 18:15:35";etiqueta_postada
"00HyzcU67VrEuaRBZNdl";"2022-05-02 18:17:15";completo
"00I4v3GYd8LzbQ1nFJRP";"2022-04-27 21:17:00";inicializado
"00I4v3GYd8LzbQ1nFJRP";"2022-04-27 21:19:08";pagamento_autorizado
"00I4v3GYd8LzbQ1nFJRP";"2022-04-28 21:09:31";etiqueta_postada
"00I4v3GYd8LzbQ1nFJRP";"2022-04-28 21:10:37";completo
"00i7uLCZ8kTM0fbP9g0W";"2022-03-29 14:17:11";inicializado
"00i7uLCZ8kTM0fbP9g0W";"2022-03-29 14:22:11";pagamento_autorizado
"00i7uLCZ8kTM0fbP9g0W";"2022-03-29 15:36:31";etiqueta_postada
"00i7uLCZ8kTM0fbP9g0W";"2022-03-29 15:36:39";completo
"00IJTvk8GIdDZjete0Be";"2022-08-19 16:04:18";inicializado
"00IJTvk8GIdDZjete0Be";"2022-08-19 16:05:24";pagamento_autorizado
"00IJTvk8GIdDZjete0Be";"2022-08-19 19:42:31";etiqueta_postada
"00IJTvk8GIdDZjete0Be";"2022-08-19 19:42:48";completo
"00IOEVRXklTHdilMMEfW";"2022-06-29 17:58:26";inicializado
"00IOEVRXklTHdilMMEfW";"2022-06-29 18:02:49";pagamento_autorizado
"00IOEVRXklTHdilMMEfW";"2022-06-29 19:19:30";etiqueta_postada
"00IOEVRXklTHdilMMEfW";"2022-06-29 19:19:51";completo
"00itd24OQ8vBPjk31cfO";"2022-01-06 16:50:08";inicializado
"00itd24OQ8vBPjk31cfO";"2022-01-06 16:52:40";pagamento_autorizado
"00itd24OQ8vBPjk31cfO";"2022-01-06 18:48:18";etiqueta_postada
"00itd24OQ8vBPjk31cfO";"2022-01-06 18:48:22";completo
"00iwxdvILQ5PRygHJmb9";"2021-12-28 16:59:20";inicializado
"00ixHjGkOPBXwnHq5E6G";"2022-03-24 17:00:32";inicializado
"00IzZsC7tLAJusi5AHrQ";"2022-04-11 11:30:35";inicializado
"00IzZsC7tLAJusi5AHrQ";"2022-04-11 11:31:29";pagamento_autorizado
"00IzZsC7tLAJusi5AHrQ";"2022-04-11 18:10:37";etiqueta_postada
"00IzZsC7tLAJusi5AHrQ";"2022-04-11 18:11:10";completo
"00J2EgjqneFmszhvW3jM";"2022-06-22 15:18:38";inicializado
"00J2EgjqneFmszhvW3jM";"2022-06-22 15:19:54";pagamento_autorizado
"00J2EgjqneFmszhvW3jM";"2022-06-22 17:59:34";etiqueta_postada
"00J2EgjqneFmszhvW3jM";"2022-06-22 17:59:43";completo
"00J5j8NmerGIxeYLMxv2";"2022-06-15 16:54:58";inicializado
"00J5j8NmerGIxeYLMxv2";"2022-06-15 16:55:51";pagamento_autorizado
"00J5j8NmerGIxeYLMxv2";"2022-06-15 20:06:31";etiqueta_postada
"00J5j8NmerGIxeYLMxv2";"2022-06-15 20:07:37";completo
"00JBDBcFClviHSu2ydle";"2022-06-13 20:25:05";inicializado
"00JBDBcFClviHSu2ydle";"2022-06-13 20:45:12";pagamento_autorizado
"00JBDBcFClviHSu2ydle";"2022-06-13 22:06:33";etiqueta_postada
"00JBDBcFClviHSu2ydle";"2022-06-13 22:06:35";completo
"00jduAPzKdQI4lmAF0zi";"2022-03-07 10:42:25";inicializado
"00jduAPzKdQI4lmAF0zi";"2022-03-07 10:44:39";pagamento_autorizado
"00jduAPzKdQI4lmAF0zi";"2022-03-07 14:59:36";etiqueta_postada
"00jduAPzKdQI4lmAF0zi";"2022-03-07 14:59:47";completo
"00Jhvz6iGKguxVoL5iGf";"2022-03-30 16:12:40";inicializado
"00Jhvz6iGKguxVoL5iGf";"2022-03-30 16:14:25";pagamento_autorizado
"00Jhvz6iGKguxVoL5iGf";"2022-04-01 15:12:33";etiqueta_postada
"00Jhvz6iGKguxVoL5iGf";"2022-04-01 15:12:41";completo
"00JiY1JKUoOx3TpHoz6z";"2022-07-18 19:01:21";inicializado
"00JiY1JKUoOx3TpHoz6z";"2022-07-18 19:02:09";pagamento_autorizado
"00JiY1JKUoOx3TpHoz6z";"2022-07-18 21:17:32";etiqueta_postada
"00JiY1JKUoOx3TpHoz6z";"2022-07-18 21:17:39";completo
"00JLIEJUDYnbQC64uyvj";"2022-08-17 09:36:37";inicializado
"00JLIEJUDYnbQC64uyvj";"2022-08-17 09:38:07";pagamento_autorizado
"00JLIEJUDYnbQC64uyvj";"2022-08-17 20:21:31";etiqueta_postada
"00JLIEJUDYnbQC64uyvj";"2022-08-17 20:21:37";completo
"00jOx8ErvFeSoVfN1lZu";"2022-06-01 13:39:29";inicializado
"00JPTjsfDvIkc43IeBkB";"2022-03-11 15:32:56";inicializado
"00JxbtYu2h6gzHaO0Ku8";"2022-07-26 17:59:00";inicializado
"00JxbtYu2h6gzHaO0Ku8";"2022-07-26 18:00:27";pagamento_autorizado
"00JxbtYu2h6gzHaO0Ku8";"2022-07-27 20:52:28";etiqueta_postada
"00JxbtYu2h6gzHaO0Ku8";"2022-07-27 20:52:34";completo
"00JYDj0vFWDdo9YqLnnm";"2021-12-10 14:47:20";inicializado
"00JYDj0vFWDdo9YqLnnm";"2021-12-10 14:49:26";pagamento_autorizado
"00jZFkx2RliXWijlUxsO";"2022-02-01 14:44:31";inicializado
"00jZFkx2RliXWijlUxsO";"2022-02-01 14:45:44";pagamento_autorizado
"00jZFkx2RliXWijlUxsO";"2022-02-01 16:06:20";etiqueta_postada
"00jZFkx2RliXWijlUxsO";"2022-02-01 16:06:26";completo
"00kG40JQMTadrCL9xILf";"2022-05-04 14:33:52";inicializado
"00Kg9F0uWt0RBNkXLs53";"2022-08-25 13:37:54";inicializado
"00Kg9F0uWt0RBNkXLs53";"2022-08-25 13:41:19";pagamento_autorizado
"00kJWaMfW5sTZVSBXIqp";"2022-05-24 22:19:33";inicializado
"00kJWaMfW5sTZVSBXIqp";"2022-05-24 22:23:13";pagamento_autorizado
"00kJWaMfW5sTZVSBXIqp";"2022-05-26 16:13:41";etiqueta_postada
"00kJWaMfW5sTZVSBXIqp";"2022-05-26 16:14:47";completo
"00klHEPc7aGOsk2eopuO";"2022-01-12 17:45:22";inicializado
"00klHEPc7aGOsk2eopuO";"2022-01-12 17:46:55";pagamento_autorizado
"00klHEPc7aGOsk2eopuO";"2022-01-12 20:11:23";etiqueta_postada
"00klHEPc7aGOsk2eopuO";"2022-01-12 20:11:29";completo
"00KnnHbWcgG4bwvrOA2q";"2022-08-23 19:08:21";inicializado
"00KnnHbWcgG4bwvrOA2q";"2022-08-23 19:09:56";pagamento_autorizado
"00KnnHbWcgG4bwvrOA2q";"2022-08-23 19:45:38";etiqueta_postada
"00KnnHbWcgG4bwvrOA2q";"2022-08-23 19:46:09";completo
"00kpLRo6CPCbBI17Hr6Y";"2022-02-23 17:34:36";inicializado
"00KUyfDevSoGMNFQcIY9";"2022-08-24 13:55:40";inicializado
"00kwIpDnqXPOO4P97Zuf";"2022-02-22 22:38:20";inicializado
"00kwIpDnqXPOO4P97Zuf";"2022-02-22 22:43:59";pagamento_autorizado
"00kwIpDnqXPOO4P97Zuf";"2022-02-23 16:33:32";etiqueta_postada
"00kwIpDnqXPOO4P97Zuf";"2022-02-23 16:33:37";completo
"00L4fMcbODhhkBPSXXlN";"2022-05-17 16:34:44";inicializado
"00L4fMcbODhhkBPSXXlN";"2022-05-17 16:35:39";pagamento_autorizado
"00L4fMcbODhhkBPSXXlN";"2022-05-18 15:03:34";etiqueta_postada
"00L4fMcbODhhkBPSXXlN";"2022-05-18 15:04:06";completo
"00laLfPoBcB5KsScr93d";"2022-08-10 17:23:27";inicializado
"00laLfPoBcB5KsScr93d";"2022-08-10 17:24:42";pagamento_autorizado
"00laLfPoBcB5KsScr93d";"2022-08-12 19:06:31";etiqueta_postada
"00laLfPoBcB5KsScr93d";"2022-08-12 19:06:38";completo
"00LBzuhu4QrypfRkBxDN";"2022-07-05 23:04:59";inicializado
"00LBzuhu4QrypfRkBxDN";"2022-07-05 23:08:00";pagamento_autorizado
"00LBzuhu4QrypfRkBxDN";"2022-07-06 16:39:32";etiqueta_postada
"00LBzuhu4QrypfRkBxDN";"2022-07-06 16:39:35";completo
"00LECHenWmoB39rEaF6q";"2022-05-12 15:52:25";inicializado
"00LECHenWmoB39rEaF6q";"2022-05-12 15:59:17";pagamento_autorizado
"00LECHenWmoB39rEaF6q";"2022-05-12 18:42:33";etiqueta_postada
"00LECHenWmoB39rEaF6q";"2022-05-12 18:43:07";completo
"00li5rXPsYSuRLjqtDQS";"2022-03-26 15:29:46";inicializado
"00li5rXPsYSuRLjqtDQS";"2022-03-26 15:30:37";pagamento_autorizado
"00liRLydLCb1nNC45TQ1";"2022-07-11 02:04:46";inicializado
"00liRLydLCb1nNC45TQ1";"2022-07-11 02:17:40";pagamento_autorizado
"00liRLydLCb1nNC45TQ1";"2022-07-11 17:00:33";etiqueta_postada
"00liRLydLCb1nNC45TQ1";"2022-07-11 17:00:39";completo
"00LK4x5WPagSs6vkVfFr";"2022-07-14 15:06:33";inicializado
"00LK4x5WPagSs6vkVfFr";"2022-07-14 15:07:22";pagamento_autorizado
"00LK4x5WPagSs6vkVfFr";"2022-07-14 18:25:32";etiqueta_postada
"00LK4x5WPagSs6vkVfFr";"2022-07-14 18:25:46";completo
"00LRaqjEHSoU9sbQnYES";"2022-05-09 18:48:17";inicializado
"00LRaqjEHSoU9sbQnYES";"2022-05-09 18:49:42";pagamento_autorizado
"00LRaqjEHSoU9sbQnYES";"2022-05-09 20:24:33";etiqueta_postada
"00LRaqjEHSoU9sbQnYES";"2022-05-10 16:39:36";completo
"00lrJ42EZSr8pmL5cvwo";"2022-05-03 01:15:24";inicializado
"00lrJ42EZSr8pmL5cvwo";"2022-05-03 01:18:46";pagamento_autorizado
"00lrJ42EZSr8pmL5cvwo";"2022-05-03 12:48:33";etiqueta_postada
"00lrJ42EZSr8pmL5cvwo";"2022-05-03 13:49:33";completo
"00lW9Xym5mPxuxIYmPNF";"2022-07-08 15:35:06";inicializado
"00lW9Xym5mPxuxIYmPNF";"2022-07-08 15:38:25";pagamento_autorizado
"00lW9Xym5mPxuxIYmPNF";"2022-07-08 17:27:36";etiqueta_postada
"00lW9Xym5mPxuxIYmPNF";"2022-07-08 17:29:43";completo
"00M5thXVjVviRY5tYNb5";"2022-06-06 18:20:47";inicializado
"00M5thXVjVviRY5tYNb5";"2022-06-06 18:22:01";pagamento_autorizado
"00M5thXVjVviRY5tYNb5";"2022-06-06 19:35:27";etiqueta_postada
"00M5thXVjVviRY5tYNb5";"2022-06-06 19:36:01";completo
"00MA7nY7BelPZiAAovD7";"2022-08-12 17:01:14";inicializado
"00MA7nY7BelPZiAAovD7";"2022-08-12 17:03:01";pagamento_autorizado
"00MA7nY7BelPZiAAovD7";"2022-08-12 18:26:31";etiqueta_postada
"00MA7nY7BelPZiAAovD7";"2022-08-12 18:26:34";completo
"00McSAV8snneE1N2XFg5";"2022-02-24 20:33:34";inicializado
"00MDKffld7fvkILsYLaO";"2022-03-24 18:15:23";inicializado
"00MDKffld7fvkILsYLaO";"2022-03-24 18:16:43";pagamento_autorizado
"00MDKffld7fvkILsYLaO";"2022-03-24 20:19:33";etiqueta_postada
"00MDKffld7fvkILsYLaO";"2022-03-24 20:19:56";completo
"00MENRCIowmPiWX5qWKc";"2022-07-04 20:47:10";inicializado
"00MENRCIowmPiWX5qWKc";"2022-07-04 20:48:17";pagamento_autorizado
"00MENRCIowmPiWX5qWKc";"2022-07-04 21:59:27";etiqueta_postada
"00MENRCIowmPiWX5qWKc";"2022-07-04 21:59:32";completo
"00mEX0xxJ6wNb1Of1IS5";"2022-07-12 17:25:15";inicializado
"00mhZ3jl9Mp0bJTSv3T3";"2022-06-14 14:22:33";inicializado
"00mlC3hc7uLOPH65PcJA";"2022-05-26 21:23:03";inicializado
"00mlC3hc7uLOPH65PcJA";"2022-05-26 21:28:07";pagamento_autorizado
"00mlC3hc7uLOPH65PcJA";"2022-05-27 15:55:31";etiqueta_postada
"00mlC3hc7uLOPH65PcJA";"2022-05-27 15:56:33";completo
"00mmxNWQxAmhxbT07NWo";"2022-04-22 18:55:44";inicializado
"00mmxNWQxAmhxbT07NWo";"2022-04-22 18:57:42";pagamento_autorizado
"00mmxNWQxAmhxbT07NWo";"2022-04-25 21:01:39";etiqueta_postada
"00mmxNWQxAmhxbT07NWo";"2022-04-25 21:01:52";completo
"00MSazWhAAr8vXkemHPg";"2022-05-11 22:55:04";inicializado
"00MSazWhAAr8vXkemHPg";"2022-05-11 22:56:56";pagamento_autorizado
"00MSazWhAAr8vXkemHPg";"2022-05-12 19:12:30";etiqueta_postada
